Account_Id,Trans_Id,Age,Followers,NAME_CONTRACT_TYPE,GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_FAMILY_STATUS,Label,results,src_port,dst_port,protocol,src_private,dst_private,credit_income_ratio,annuity_income_ratio,goods_income_ratio,followers_log,followers_neg
10.42.0.211-72.247.70.190-47934-80-6,101059,55,1190,Cash loans,M,225000.0,454500.0,46570.5,454500.0,Working,Married,0,0,47934,80,6,True,False,2.0199910222621233,0.20697908009297736,2.0199910222621233,7.0825485693553,0
203.130.53.126-10.42.0.211-80-43065-6,101060,40,1520,Cash loans,M,270000.0,1546020.0,45202.5,1350000.0,Working,Married,1,1,80,43065,6,False,True,5.725978792671138,0.16741604660723478,4.999981481550068,7.327123292259293,0
222.73.28.96-10.42.0.151-80-33543-6,101061,40,1430,Cash loans,F,162000.0,284400.0,16011.0,225000.0,Working,Married,0,0,80,33543,6,False,True,1.7555447188597602,0.09883272325479472,1.3888803155536078,7.266128779556451,0
10.42.0.211-54.235.81.66-34561-443-6,101062,28,30657,Cash loans,F,135000.0,206271.0,21789.0,193500.0,Commercial associate,Single / not married,0,0,34561,443,6,True,False,1.5279220153924786,0.16139880445330035,1.4333227161280286,10.330648918726054,0
10.42.0.42-64.71.142.125-37664-443-6,101063,40,4094,Cash loans,M,202500.0,755190.0,38686.5,675000.0,Working,Civil marriage,0,0,37664,443,6,True,False,3.729314916963373,0.19104350101974804,3.3333168725092714,8.31752199628717,0
182.22.25.124-10.42.0.211-443-54114-6,101065,32,4094,Cash loans,M,121500.0,370629.0,14103.0,306000.0,Working,Single / not married,0,0,443,54114,6,False,True,3.0504193381124436,0.11607311873976346,2.518497790141645,8.31752199628717,0
192.229.173.173-10.42.0.151-443-52506-6,101066,53,4094,Cash loans,F,112500.0,405000.0,20677.5,405000.0,Working,Married,1,1,443,52506,6,False,True,3.599968000284442,0.18379836623674456,3.599968000284442,8.31752199628717,0
10.42.0.211-10.42.0.1-52677-53-17,101067,33,4094,Cash loans,F,225000.0,450000.0,47880.0,450000.0,Working,Married,0,0,52677,53,17,True,True,1.999991111150617,0.21279905422642567,1.999991111150617,8.31752199628717,0
169.45.238.55-10.42.0.151-443-57301-6,101068,28,5690,Cash loans,F,67500.0,900000.0,35824.5,900000.0,Working,Married,1,1,443,57301,6,False,True,13.333135805395475,0.5307254707337669,13.333135805395475,8.646641258603124,0
10.42.0.42-37.1.203.158-37669-443-6,101069,45,250,Cash loans,M,225000.0,679500.0,45724.5,679500.0,Working,Married,0,0,37669,443,6,True,False,3.019986577837432,0.2032190968040142,3.019986577837432,5.5254529391317835,0
10.42.0.211-10.42.0.1-63699-53-17,101070,30,3045,Cash loans,M,157500.0,1125000.0,33025.5,1125000.0,Working,Married,0,0,63699,53,17,True,True,7.142811791671164,0.20968438295629868,7.142811791671164,8.021584533455107,0
172.217.10.238-10.42.0.42-443-48606-6,101071,32,500,Cash loans,M,135000.0,414792.0,20083.5,315000.0,Commercial associate,Civil marriage,0,0,443,48606,6,False,True,3.072510573995748,0.14876556469952074,2.3333160495107443,6.2166061010848646,0
203.90.242.126-10.42.0.211-443-53674-6,101072,32,3036,Cash loans,F,180000.0,945000.0,31360.5,945000.0,Working,Single / not married,0,0,443,53674,6,False,True,5.24997083349537,0.17422403208871062,5.24997083349537,8.01862546504575,0
10.42.0.211-10.42.0.1-35648-53-17,101073,41,1370,Cash loans,F,540000.0,485640.0,44671.5,450000.0,Working,Married,1,1,35648,53,17,True,True,0.8993316679043187,0.08272484680583925,0.8333317901263145,7.223295679562314,0
10.42.0.211-23.206.173.182-55690-80-6,101074,46,1240,Cash loans,M,173250.0,765261.0,39204.0,684000.0,Commercial associate,Single / not married,0,0,55690,80,6,True,False,4.417065413763845,0.2262844081708042,3.9480291600048485,7.123672785204607,0
10.42.0.211-47.88.66.107-37773-80-6,101075,28,1240,Cash loans,F,121500.0,533668.5,37273.5,477000.0,Working,Single / not married,1,1,37773,80,6,True,False,4.392297182739236,0.30677525287857715,3.925893614044329,7.123672785204607,0
140.205.61.26-10.42.0.211-80-34580-6,101076,39,1279,Cash loans,F,126000.0,324216.0,25744.5,256500.0,Working,Widow,1,1,80,34580,6,False,True,2.573122435536226,0.20431980698565885,2.0356981293799254,7.154615356913663,0
10.42.0.42-52.84.29.154-60956-443-6,101077,37,12480,Cash loans,M,202500.0,720000.0,46143.0,720000.0,Commercial associate,Married,1,1,60956,443,6,True,False,3.555537997343223,0.2278655414047338,3.555537997343223,9.431962766918454,0
10.42.0.151-115.239.210.141-40863-443-6,101078,37,6612,Cash loans,F,90000.0,225000.0,10620.0,225000.0,Working,Married,0,0,40863,443,6,True,False,2.499972222530861,0.11799868890345663,2.499972222530861,8.796792687674662,0
205.204.101.182-10.42.0.151-443-45174-6,101080,36,1100,Cash loans,F,90000.0,207396.0,16515.0,157500.0,Commercial associate,Civil marriage,0,0,443,45174,6,False,True,2.304374395840046,0.18349796113376518,1.7499805557716026,7.00397413672268,0
10.42.0.211-10.42.0.1-54900-53-17,101081,53,1262,Cash loans,M,117000.0,1061599.5,31171.5,927000.0,Working,Married,0,0,54900,53,17,True,True,9.073422449380775,0.2664207998222237,7.92300920504953,7.141245122350491,0
220.243.219.55-10.42.0.151-80-42896-6,101082,30,1007,Cash loans,F,270000.0,545040.0,26640.0,450000.0,Working,Married,0,0,80,42896,6,False,True,2.0186591901511477,0.09866630123592135,1.6666604938500227,6.915723448631314,0
10.42.0.211-36.51.254.232-57886-443-6,101083,27,4240,Cash loans,F,117000.0,450000.0,20979.0,450000.0,State servant,Married,0,0,57886,443,6,True,False,3.8461209733250143,0.17930615977641218,3.8461209733250143,8.352554369474591,0
216.58.219.238-10.42.0.151-443-57402-6,101084,36,1370,Cash loans,M,157500.0,531706.5,28975.5,459000.0,Working,Married,0,0,443,57402,6,False,True,3.375892851473959,0.1839702605062825,2.914267211001835,7.223295679562314,0
180.149.138.210-10.42.0.211-80-40673-6,101085,47,1190,Cash loans,F,182250.0,900000.0,48082.5,900000.0,Working,Married,1,1,80,40673,6,False,True,4.938244508946453,0.26382571289046425,4.938244508946453,7.0825485693553,0
222.73.28.96-10.42.0.42-80-43521-6,101086,41,1140,Cash loans,M,135000.0,225000.0,23053.5,225000.0,Working,Single / not married,0,0,80,43521,6,False,True,1.6666543210791032,0.17076540173776492,1.6666543210791032,7.039660349862076,0
10.42.0.211-10.42.0.1-36984-53-17,101088,25,1140,Cash loans,F,166500.0,225000.0,14377.5,225000.0,Working,Married,0,0,36984,53,17,True,True,1.3513432351757646,0.08635083272773136,1.3513432351757646,7.039660349862076,0
10.42.0.211-10.42.0.1-44687-53-17,101089,34,2023,Cash loans,F,157500.0,562500.0,15786.0,562500.0,State servant,Widow,0,0,44687,53,17,True,True,3.571405895835582,0.10022793506072977,3.571405895835582,7.6128310304073565,0
10.42.0.211-10.42.0.1-16959-53-17,101091,33,1690,Cash loans,M,157500.0,1024740.0,52321.5,900000.0,Pensioner,Married,1,1,16959,53,17,True,True,6.50624440479743,0.3321978908070425,5.714249433336931,7.43307534889858,0
10.42.0.211-104.192.110.245-48870-80-6,101093,37,5255,Cash loans,F,166500.0,152820.0,17370.0,135000.0,Commercial associate,Married,1,1,48870,80,6,True,False,0.9178323253313794,0.10432369775556903,0.8108059411054588,8.567125560164447,0
205.204.101.182-10.42.0.211-443-51831-6,101094,36,1290,Cash loans,F,112500.0,819432.0,23958.0,684000.0,Working,Widow,1,1,443,51831,6,False,True,7.283775255331063,0.21295810703904855,6.079945956035947,7.1631723908466425,0
172.217.11.14-10.42.0.151-443-36012-6,101095,40,2290,Cash loans,F,67500.0,450000.0,19822.5,450000.0,Working,Single / not married,0,0,443,36012,6,False,True,6.666567902697738,0.29366231611383536,6.666567902697738,7.736743682453495,0
219.146.248.94-10.42.0.211-80-59336-6,101096,46,600,Cash loans,M,112500.0,550980.0,35343.0,450000.0,Working,Single / not married,1,1,80,59336,6,False,True,4.897556466164745,0.31415720749148895,3.999964444760491,6.398594934535208,0
198.105.244.11-10.42.0.42-80-48386-6,101098,20,1280,Cash loans,F,180000.0,1096020.0,59589.0,900000.0,Working,Civil marriage,1,1,80,48386,6,False,True,6.088966172410153,0.3310481608435509,4.999972222376543,7.155396301896734,0
10.42.0.211-10.42.0.1-31531-53-17,101100,37,2146,Cash loans,F,135000.0,315000.0,17086.5,315000.0,Working,Single / not married,0,0,31531,53,17,True,True,2.3333160495107443,0.12656572914274708,2.3333160495107443,7.671826797878781,0
172.217.10.99-10.42.0.151-443-50217-6,101101,35,1650,Revolving loans,M,247500.0,270000.0,13500.0,270000.0,Working,Married,0,0,443,50217,6,False,True,1.090904683213401,0.05454523416067006,1.090904683213401,7.409136443920128,0
10.42.0.151-119.146.74.31-39338-443-6,101102,39,1140,Cash loans,F,90000.0,500211.0,28062.0,463500.0,Commercial associate,Married,1,1,39338,443,6,True,False,5.557838246241708,0.31179653559404896,5.149942778413573,7.039660349862076,0
10.42.0.211-64.71.142.124-46071-443-6,101103,35,1910,Cash loans,F,193500.0,715095.0,55341.0,675000.0,Commercial associate,Married,0,0,46071,443,6,True,False,3.6955622968356754,0.2859985219714627,3.4883540653536675,7.555381944240273,0
10.42.0.211-103.7.30.118-49036-80-6,101104,36,50,Cash loans,F,124200.0,538704.0,23859.0,481500.0,Pensioner,Civil marriage,0,0,49036,80,6,True,False,4.337356381993704,0.19209990257727394,3.8767803801901755,3.9318256327243257,0
192.229.210.163-10.42.0.151-443-51704-6,101105,32,2545,Cash loans,F,112500.0,157500.0,9171.0,157500.0,Commercial associate,Civil marriage,0,0,443,51704,6,False,True,1.3999875556661718,0.08151927538421881,1.3999875556661718,7.842278779117352,0
198.11.251.60-10.42.0.211-443-41291-6,101106,27,3005,Cash loans,M,157500.0,824242.5,42273.0,666000.0,Working,Married,0,0,443,41291,6,False,True,5.233252487285795,0.2683982958838357,4.228544580669329,8.00836557031292,0
10.42.0.211-10.42.0.1-24927-53-17,101108,26,1370,Cash loans,M,180000.0,450000.0,22018.5,450000.0,Working,Single / not married,0,0,24927,53,17,True,True,2.4999861111882713,0.12232432042044211,2.4999861111882713,7.223295679562314,0
172.217.10.110-10.42.0.151-443-36453-6,101109,32,1932,Cash loans,M,135000.0,781920.0,37746.0,675000.0,Working,Married,0,0,443,36453,6,False,True,5.791957096614099,0.27959792890423035,4.9999629632373095,7.566828479208331,0
221.204.60.123-10.42.0.211-80-45405-6,101110,26,2810,Cash loans,F,135000.0,755190.0,31995.0,675000.0,Commercial associate,Married,0,0,80,45405,6,False,True,5.593958563269902,0.23699824445744846,4.9999629632373095,7.941295570906532,0
10.42.0.211-10.42.0.1-51498-53-17,101111,41,3240,Cash loans,F,225000.0,854896.5,43780.5,702000.0,Commercial associate,Married,1,1,51498,53,17,True,True,3.7995231132306078,0.19457913520384354,3.1199861333949626,8.083637203141548,0
10.42.0.151-125.39.133.40-59393-80-6,101112,29,3240,Cash loans,F,202500.0,247500.0,11596.5,247500.0,Commercial associate,Married,1,1,59393,80,6,True,False,1.222216186586733,0.05726638386970929,1.222216186586733,8.083637203141548,0
175.100.207.233-10.42.0.211-80-48129-6,101113,39,317,Cash loans,F,400500.0,1125000.0,45949.5,1125000.0,State servant,Separated,1,1,80,48129,6,False,True,2.808981750357677,0.11473005061160896,2.808981750357677,5.762051382780177,0
10.42.0.211-123.125.46.112-52984-80-6,101114,26,317,Cash loans,F,360000.0,754740.0,20884.5,630000.0,Commercial associate,Single / not married,0,0,52984,80,6,True,False,2.0964941764050655,0.05801233885461429,1.749995138902392,5.762051382780177,0
10.42.0.151-118.123.114.134-43463-80-6,101115,31,250,Cash loans,M,202500.0,266652.0,14593.5,202500.0,Working,Married,1,1,43463,80,6,True,False,1.3167934973160627,0.07206631078365044,0.9999950617527815,5.5254529391317835,0
10.42.0.211-77.234.44.200-39769-80-6,101116,29,1190,Cash loans,F,135000.0,352044.0,17253.0,247500.0,Working,Married,0,0,39769,80,6,True,False,2.607714016933208,0.12779905334034564,1.8333197531870133,7.0825485693553,0
10.42.0.151-10.42.0.1-8771-53-17,101117,31,1790,Cash loans,F,144000.0,585000.0,32796.0,585000.0,Pensioner,Widow,0,0,8771,53,17,True,True,4.062471788390359,0.227748418413761,4.062471788390359,7.490529402060711,0
157.240.2.35-10.42.0.151-80-34942-6,101119,44,1350,Cash loans,M,202500.0,350581.5,34150.5,333000.0,Working,Married,1,1,80,34942,6,False,True,1.7312581172438655,0.16864361163648575,1.6444363237712407,7.208600337960199,0
10.42.0.151-104.193.88.109-49979-80-6,101120,39,2158,Revolving loans,M,225000.0,270000.0,13500.0,270000.0,Working,Widow,1,1,49979,80,6,True,False,1.1999946666903702,0.05999973333451852,1.1999946666903702,7.677400430514807,0
151.101.45.140-10.42.0.151-443-56143-6,101121,51,1190,Cash loans,M,180000.0,436032.0,20326.5,360000.0,Working,Married,1,1,443,56143,6,False,True,2.4223865422969872,0.1129243726423742,1.999988888950617,7.0825485693553,0
10.42.0.211-123.125.29.220-56066-80-6,101122,34,1430,Cash loans,F,90000.0,640458.0,27265.5,517500.0,State servant,Civil marriage,1,1,56066,80,6,True,False,7.116120931989644,0.30294663392628973,5.74993611182098,7.266128779556451,0
216.58.219.202-10.42.0.42-443-49243-6,101123,28,5472,Cash loans,F,54000.0,188685.0,8122.5,157500.0,Pensioner,Married,1,1,443,49243,6,False,True,3.494101961074795,0.15041388122442176,2.916612655321198,8.607582191143917,0
10.42.0.42-104.118.220.50-41048-443-6,101124,30,1265,Cash loans,F,103500.0,848745.0,37516.5,675000.0,Working,Married,0,0,41048,443,6,True,False,8.20035555212027,0.36247475869798357,6.521676119071313,7.143617602704121,0
10.42.0.211-10.42.0.1-18344-53-17,101127,28,1090,Cash loans,M,211500.0,835380.0,45445.5,675000.0,Working,Married,1,1,18344,53,17,True,True,3.9497685590139056,0.21487132448546342,3.1914742719892577,6.994849985833071,0
171.84.4.11-10.42.0.211-80-45570-6,101129,28,1643,Cash loans,F,207000.0,1006920.0,37444.5,900000.0,Pensioner,Single / not married,0,0,80,45570,6,False,True,4.864324326935619,0.18089043048101217,4.3478050830672315,7.404887575616125,0
183.57.48.84-10.42.0.42-80-34345-6,101130,35,4073,Cash loans,F,67500.0,203760.0,10782.0,180000.0,Pensioner,Married,0,0,80,34345,6,False,True,3.018621946341536,0.1597309669486378,2.666627161079095,8.31238059678675,0
10.42.0.151-36.110.210.167-52976-80-6,101131,42,1320,Cash loans,M,112500.0,350676.0,9774.0,229500.0,Working,Separated,0,0,52976,80,6,True,False,3.1170922925129556,0.08687922774019786,2.0399818668278504,7.186144304522325,0
10.42.0.151-31.13.71.3-40877-443-6,101132,57,8060,Revolving loans,F,157500.0,135000.0,6750.0,135000.0,Commercial associate,Separated,0,0,40877,443,6,True,False,0.8571374150005396,0.04285687075002698,0.8571374150005396,8.9947928972836,0
10.42.0.1-10.42.0.42-53-49860-17,101133,27,1576,Cash loans,F,90000.0,284400.0,16011.0,225000.0,Pensioner,Married,1,1,53,49860,17,True,True,3.159964889279008,0.17789802335529606,2.499972222530861,7.3632795869630385,0
10.42.0.151-10.42.0.1-62410-53-17,101134,39,1790,Cash loans,F,135000.0,450000.0,23107.5,450000.0,State servant,Married,0,0,62410,53,17,True,True,3.3333086421582063,0.1711653987748239,3.3333086421582063,7.490529402060711,0
10.42.0.211-114.134.80.163-38551-80-6,101135,36,1566,Cash loans,F,135000.0,299772.0,21852.0,247500.0,Working,Married,0,0,38551,80,6,True,False,2.2205168850601105,0.1618654676632025,1.8333197531870133,7.356918242356021,0
10.42.0.1-10.42.0.42-53-26064-17,101137,42,1185,Cash loans,M,123300.0,497520.0,25758.0,450000.0,Commercial associate,Single / not married,0,0,53,26064,17,True,True,4.0350037712589515,0.20890341521966568,3.6496054371010778,7.078341579557671,0
172.217.10.8-10.42.0.211-443-54552-6,101138,39,1640,Cash loans,F,202500.0,640080.0,24259.5,450000.0,Commercial associate,Single / not married,0,0,443,54552,6,False,True,3.160873279638125,0.11979940839798323,2.2222112483395144,7.403061091090091,0
172.217.10.65-10.42.0.211-443-36468-6,101139,52,1140,Cash loans,F,112500.0,679500.0,19867.5,679500.0,State servant,Civil marriage,0,0,443,36468,6,False,True,6.039946311588341,0.1765984302361757,6.039946311588341,7.039660349862076,0
192.229.173.173-10.42.0.42-80-51421-6,101141,29,2327,Cash loans,F,139500.0,135000.0,10795.5,135000.0,Working,Married,1,1,80,51421,6,False,True,0.9677349983154243,0.07738654203195676,0.9677349983154243,7.752764808851328,0
172.217.10.131-10.42.0.211-443-59838-6,101142,31,1370,Cash loans,F,135000.0,312768.0,17095.5,270000.0,Working,Married,1,1,443,59838,6,False,True,2.3167828386456395,0.12663239531559026,1.9999851852949238,7.223295679562314,0
203.205.158.52-10.42.0.151-80-57086-6,101143,52,1370,Cash loans,F,112500.0,1006920.0,42790.5,900000.0,Working,Married,0,0,80,57086,6,False,True,8.950320441596075,0.3803566190522751,7.999928889520982,7.223295679562314,0
10.42.0.211-117.121.27.13-54583-80-6,101144,39,2358,Cash loans,F,90000.0,263686.5,28525.5,238500.0,Working,Married,1,1,54583,80,6,True,False,2.929817446472817,0.31694647837246254,2.6499705558827125,7.765993079407675,0
172.217.10.106-10.42.0.151-443-37220-6,101145,31,1190,Cash loans,M,315000.0,840951.0,35761.5,679500.0,State servant,Married,0,0,443,37220,6,False,True,2.669677239119876,0.11352821102155232,2.1571360090920346,7.0825485693553,0
172.217.10.142-10.42.0.151-443-40158-6,101146,36,1530,Cash loans,M,38700.0,143910.0,15241.5,135000.0,Pensioner,Married,1,1,443,40158,6,False,True,3.7185085656701378,0.3938270328932069,3.4882819565385907,7.333676395657684,0
199.59.149.200-10.42.0.211-443-43798-6,101147,30,1376,Cash loans,M,315000.0,1165500.0,34209.0,1165500.0,Commercial associate,Married,1,1,443,43798,6,False,True,3.6999882540055427,0.10859965523918971,3.6999882540055427,7.227662498728655,0
172.217.12.170-10.42.0.211-443-40597-6,101148,27,9650,Cash loans,F,135000.0,490536.0,25888.5,405000.0,Working,Civil marriage,0,0,443,40597,6,False,True,3.6335730846438175,0.1917652461833616,2.9999777779423855,9.174816815907135,0
216.58.212.131-10.42.0.211-443-55016-6,101150,24,1820,Cash loans,M,112500.0,835380.0,33259.5,675000.0,Commercial associate,Married,0,0,443,55016,6,False,True,7.425533995253375,0.2956373721122479,5.999946667140737,7.507141079727608,0
180.149.136.194-10.42.0.211-80-37368-6,101151,41,1280,Cash loans,F,90000.0,760225.5,32337.0,679500.0,Working,Married,0,0,80,37368,6,False,True,8.44685614604282,0.35929600782213533,7.549916112043199,7.155396301896734,0
172.217.10.227-10.42.0.151-443-44050-6,101152,50,2442,Cash loans,F,112500.0,495985.5,17946.0,409500.0,Pensioner,Widow,1,1,443,44050,6,False,True,4.408720811370565,0.15951858205704839,3.639967644732047,7.8009820712577405,0
172.217.6.226-10.42.0.211-443-42105-6,101153,45,250,Cash loans,F,225000.0,1113840.0,57001.5,900000.0,Commercial associate,Single / not married,1,1,443,42105,6,False,True,4.950377998320008,0.25333887404944866,3.999982222301234,5.5254529391317835,0
10.42.0.211-10.42.0.1-62475-53-17,101154,45,250,Cash loans,F,144000.0,517536.0,28206.0,432000.0,Pensioner,Married,0,0,62475,53,17,True,True,3.5939750418399874,0.19587363976639052,2.999979166811342,5.5254529391317835,0
172.217.11.34-10.42.0.151-443-47269-6,101155,32,840,Cash loans,M,315000.0,1288350.0,37800.0,1125000.0,Commercial associate,Married,0,0,443,47269,6,False,True,4.089987015914235,0.11999961904882842,3.5714172335960837,6.734591659972948,0
10.42.0.42-52.173.205.111-41121-443-6,101156,46,1290,Cash loans,M,180000.0,679500.0,27076.5,679500.0,Working,Married,0,0,41121,443,6,True,False,3.7749790278942896,0.15042416431019828,3.7749790278942896,7.1631723908466425,0
202.77.129.161-10.42.0.211-80-56043-6,101157,30,640,Cash loans,F,135000.0,679500.0,22585.5,679500.0,Pensioner,Married,0,0,80,56043,6,False,True,5.033296049658891,0.16729876074992037,5.033296049658891,6.46302945692067,0
