Account_Id,Trans_Id,Age,Followers,NAME_CONTRACT_TYPE,GENDER,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_INCOME_TYPE,NAME_FAMILY_STATUS,Label
217.69.133.211-10.42.0.211-443-44117-6,101862,24,250,Cash loans,F,180000,1096020,55962,900000,Working,Married,1
203.205.179.172-10.42.0.151-80-51506-6,101864,30,1090,Cash loans,M,112500,225000,24232.5,225000,Working,Single / not married,1
192.229.163.180-10.42.0.151-443-33889-6,101865,54,250,Cash loans,M,247500,1800000,49500,1800000,State servant,Married,1
172.217.12.174-10.42.0.211-443-49181-6,101866,54,600,Cash loans,M,180000,1609272,46251,1260000,Commercial associate,Married,0
10.42.0.211-54.192.38.154-41790-443-6,101868,42,1430,Cash loans,M,225000,1180341,39136.5,1057500,Pensioner,Married,0
239.255.255.250-10.42.0.151-1900-44308-17,101869,39,1300,Cash loans,F,112500,450000,22977,450000,Working,Married,0
202.77.129.150-10.42.0.211-80-35286-6,101871,29,1000,Cash loans,M,202500,675000,32472,675000,Working,Married,0
172.217.10.110-10.42.0.211-443-47070-6,101872,34,250,Cash loans,M,270000,1125000,33025.5,1125000,Working,Married,0
8.41.222.241-10.42.0.211-443-40412-6,101874,43,1500,Cash loans,F,135000,284400,13963.5,225000,Pensioner,Separated,0
172.217.1.163-10.42.0.42-443-58358-6,101875,27,1170,Cash loans,M,157500,521280,31630.5,450000,Working,Married,0
183.57.48.84-10.42.0.151-80-41649-6,101876,20,6079,Cash loans,F,135000,284400,16456.5,225000,Working,Single / not married,1
10.42.0.211-104.192.110.245-59649-443-6,101877,26,1090,Cash loans,F,157500,225000,16371,225000,State servant,Civil marriage,0
10.42.0.151-10.42.0.1-47710-53-17,101881,34,2658,Cash loans,F,99000,254700,16582.5,225000,Pensioner,Single / not married,0
10.42.0.151-10.42.0.1-60253-53-17,101882,32,1890,Cash loans,M,171000,526500,41728.5,526500,Working,Married,1
10.42.0.211-23.194.141.191-34657-443-6,101883,35,250,Cash loans,M,157500,451804.5,35824.5,369000,Working,Single / not married,1
10.42.0.211-23.194.111.184-37476-443-6,101884,38,2080,Cash loans,F,292500,1224198,35923.5,958500,Commercial associate,Married,1
172.217.9.234-10.42.0.211-443-35226-6,101885,24,1573,Cash loans,F,139500,640080,29970,450000,Working,Single / not married,0
172.217.12.170-10.42.0.151-443-49962-6,101886,25,1300,Cash loans,M,90000,562491,23962.5,454500,Working,Married,1
10.42.0.211-10.42.0.1-39904-53-17,101888,26,6252,Cash loans,M,153000,573628.5,24435,463500,Working,Married,0
10.42.0.211-10.42.0.1-1413-53-17,101889,30,2693,Cash loans,F,202500,269982,29074.5,238500,Working,Single / not married,0
172.217.10.45-10.42.0.42-443-51698-6,101890,39,1090,Cash loans,M,315000,225000,11074.5,225000,Commercial associate,Single / not married,0
173.194.207.188-10.42.0.42-5228-40405-6,101891,35,1640,Cash loans,F,157500,1622691,44752.5,1354500,Pensioner,Married,0
10.42.0.1-10.42.0.42-53-2585-17,101892,41,250,Cash loans,F,81000,225000,16132.5,225000,Working,Separated,0
10.42.0.151-104.254.66.16-49949-80-6,101893,25,59150,Cash loans,M,157500,675000,28728,675000,State servant,Married,1
221.204.60.123-10.42.0.211-80-45401-6,101894,26,1903,Cash loans,M,130500,284400,8752.5,225000,Pensioner,Widow,0
10.42.0.211-121.31.30.141-44608-80-6,101895,39,250,Cash loans,F,157500,675000,28507.5,675000,Pensioner,Single / not married,1
10.42.0.1-10.42.0.42-53-37305-17,101896,39,250,Cash loans,M,202500,824823,24246,688500,Pensioner,Married,1
10.42.0.151-104.244.42.66-39980-443-6,101898,37,22340,Cash loans,F,216000,755190,33394.5,675000,Pensioner,Single / not married,0
10.42.0.211-104.97.95.172-59552-80-6,101899,56,720,Cash loans,M,135000,765261,32553,684000,Working,Married,0
10.42.0.211-66.231.239.122-49899-80-6,101900,35,1380,Cash loans,M,90000,450346.5,24561,342000,Working,Married,1
10.42.0.211-10.42.0.1-16823-53-17,101902,37,950,Revolving loans,M,126000,180000,9000,180000,Working,Single / not married,1
172.217.10.142-10.42.0.151-443-37871-6,101904,53,900,Cash loans,F,135000,662026.5,36045,571500,Pensioner,Married,1
192.229.173.173-10.42.0.151-80-38378-6,101905,40,668,Cash loans,F,72000,755190,30078,675000,Commercial associate,Married,1
10.42.0.42-103.235.46.39-57912-80-6,101906,29,1445,Revolving loans,F,202500,270000,13500,270000,Commercial associate,Married,0
10.42.0.211-112.80.248.187-55545-80-6,101907,35,2315,Cash loans,F,450000,675000,49248,675000,Working,Married,0
172.217.10.67-10.42.0.42-443-56264-6,101908,39,1100,Cash loans,M,90000,508495.5,24462,454500,Working,Married,1
172.217.12.138-10.42.0.151-443-37179-6,101909,54,1100,Cash loans,M,157500,734773.5,24007.5,558000,Commercial associate,Married,1
180.149.136.194-10.42.0.211-443-35866-6,101910,31,1100,Cash loans,F,81000,436032,21339,360000,Working,Single / not married,0
10.42.0.211-119.146.74.33-46475-443-6,101911,30,1680,Cash loans,F,292500,1256400,36864,900000,Working,Married,0
10.42.0.151-10.42.0.1-53279-53-17,101912,43,1680,Cash loans,M,270000,1712727,47227.5,1341000,Commercial associate,Widow,0
180.163.255.159-10.42.0.42-80-49621-6,101913,27,2172,Cash loans,F,157500,295254,17968.5,211500,Working,Widow,1
10.42.0.211-10.42.0.1-1480-53-17,101914,22,4853,Revolving loans,F,315000,675000,33750,675000,Pensioner,Married,0
157.240.14.10-10.42.0.151-443-53687-6,101915,30,8699,Cash loans,F,315000,1755000,96174,1755000,Pensioner,Civil marriage,0
174.129.32.117-10.42.0.211-443-38315-6,101916,41,1837,Cash loans,F,54000,922500,26973,922500,Pensioner,Married,1
10.42.0.151-125.88.193.249-53689-80-6,101917,34,4853,Cash loans,F,135000,1288350,37800,1125000,State servant,Married,0
172.217.10.138-10.42.0.42-443-47814-6,101918,36,1992,Cash loans,F,117000,258709.5,25330.5,234000,Working,Separated,1
172.217.12.129-10.42.0.211-443-54298-6,101919,28,1772,Revolving loans,F,139500,382500,19125,382500,Commercial associate,Single / not married,0
10.42.0.42-64.71.142.124-58193-80-6,101923,46,1917,Cash loans,F,180000,1288350,37800,1125000,Working,Married,1
172.217.10.237-10.42.0.42-443-59294-6,101924,33,550,Revolving loans,F,67500,135000,6750,135000,Pensioner,Married,0
182.22.55.189-10.42.0.211-80-39468-6,101925,30,1820,Cash loans,F,90000,254700,14751,225000,Pensioner,Widow,0
205.185.216.10-10.42.0.211-80-33001-6,101926,31,1820,Cash loans,F,90000,254700,24939,225000,Pensioner,Married,0
10.42.0.211-64.71.142.124-43880-80-6,101927,59,1640,Cash loans,F,67500,900000,26446.5,900000,Commercial associate,Married,0
10.42.0.151-10.42.0.1-25737-53-17,101928,23,1185,Cash loans,F,67500,225000,16303.5,225000,Working,Married,0
172.217.3.110-10.42.0.151-443-39124-6,101929,38,27763,Revolving loans,F,697500,450000,22500,450000,Working,Civil marriage,1
10.42.0.42-121.12.98.62-52173-80-6,101930,49,650,Cash loans,F,180000,313438.5,33885,283500,Working,Married,0
10.42.0.211-66.102.255.61-36188-443-6,101931,43,1370,Cash loans,M,292500,454500,49077,454500,Commercial associate,Married,1
10.42.0.151-10.42.0.1-11335-53-17,101932,32,1225,Cash loans,F,360000,2013840,53253,1800000,Pensioner,Widow,1
10.42.0.151-119.146.74.33-59412-443-6,101933,35,2991,Cash loans,M,247500,677664,53671.5,585000,Working,Single / not married,1
172.217.12.202-10.42.0.42-443-48726-6,101934,54,1683,Cash loans,M,360000,850500,30132,850500,Working,Married,1
10.42.0.151-10.42.0.1-38613-53-17,101935,26,1090,Cash loans,F,247500,454500,46701,454500,Commercial associate,Married,0
10.42.0.211-58.63.236.212-33233-443-6,101936,24,1090,Cash loans,F,225000,314055,16164,238500,Working,Single / not married,0
172.217.10.238-10.42.0.211-443-41197-6,101937,39,750,Cash loans,M,225000,273636,21748.5,247500,Commercial associate,Married,0
172.217.10.3-10.42.0.151-443-36800-6,101938,42,433,Cash loans,F,112500,1206954,39064.5,945000,Working,Married,1
10.42.0.151-10.42.0.1-53706-53-17,101939,38,4529,Cash loans,F,270000,810000,32251.5,810000,Working,Married,0
10.42.0.211-69.147.82.61-33568-443-6,101940,39,1451,Cash loans,F,315000,808650,23175,675000,Pensioner,Married,1
10.42.0.211-66.198.24.224-59295-80-6,101941,31,2263,Cash loans,F,54000,315000,19165.5,315000,Working,Married,0
183.79.248.252-10.42.0.211-443-55923-6,101942,28,1820,Cash loans,M,166500,1075500,45697.5,1075500,Pensioner,Married,0
172.217.10.35-10.42.0.151-443-33812-6,101943,32,950,Revolving loans,F,130500,405000,20250,405000,Pensioner,Married,1
150.138.170.22-10.42.0.211-443-56150-6,101944,33,1340,Cash loans,F,202500,199080,9810,157500,Working,Civil marriage,0
10.42.0.211-60.217.249.36-55487-80-6,101945,40,2310,Cash loans,M,90000,1078200,34911,900000,Commercial associate,Married,0
10.42.0.211-10.42.0.1-28762-53-17,101946,45,4340,Cash loans,F,225000,814041,28971,679500,Working,Single / not married,0
10.42.0.211-10.42.0.1-30398-53-17,101947,32,2102,Cash loans,F,360000,1872517.5,65088,1710000,State servant,Married,0
202.77.129.232-10.42.0.211-80-48680-6,101948,34,2172,Cash loans,F,157500,369000,26869.5,369000,Commercial associate,Married,0
10.42.0.211-10.42.0.1-11423-53-17,101949,38,1000,Cash loans,M,180000,473760,53712,450000,Working,Married,0
172.217.1.161-10.42.0.211-443-60735-6,101950,54,3350,Cash loans,F,112500,552555,19975.5,477000,Pensioner,Married,1
172.217.9.226-10.42.0.211-443-54052-6,101951,56,450,Revolving loans,M,112500,270000,13500,270000,Working,Married,1
10.42.0.211-104.46.62.41-34858-443-6,101952,47,3883,Cash loans,F,112500,491031,36841.5,463500,Commercial associate,Married,0
198.11.136.24-10.42.0.211-443-52591-6,101953,31,3231,Cash loans,F,135000,239850,24705,225000,Pensioner,Married,1
10.42.0.151-10.42.0.1-64104-53-17,101954,30,1440,Cash loans,F,153000,1162170,30654,832500,State servant,Separated,0
10.42.0.211-104.192.110.245-36563-443-6,101955,32,1280,Cash loans,F,180000,860377.5,44059.5,706500,Working,Married,0
10.42.0.42-66.198.178.124-49423-80-6,101956,54,433,Cash loans,F,225000,622188,26284.5,472500,Commercial associate,Single / not married,1
10.42.0.211-64.71.142.110-39585-80-6,101957,32,1550,Revolving loans,F,225000,180000,9000,180000,Working,Single / not married,1
208.80.154.224-10.42.0.42-80-47104-6,101958,29,950,Revolving loans,F,180000,247500,12375,247500,Commercial associate,Married,0
10.42.0.151-64.71.142.124-45559-443-6,101959,30,6935,Cash loans,F,378000,1288350,37800,1125000,State servant,Separated,0
10.42.0.211-117.121.27.13-41669-80-6,101960,54,1010,Cash loans,F,202500,1188765,50494.5,1093500,Working,Married,1
157.240.2.15-10.42.0.151-443-48866-6,101963,49,1400,Cash loans,F,76500,814041,23931,679500,Pensioner,Married,1
8.0.6.4-8.6.0.1-0-0-0,101964,32,1089,Cash loans,F,360000,1259626.5,53500.5,1080000,Working,Married,0
208.185.50.80-10.42.0.151-443-52438-6,101965,31,950,Cash loans,F,25650,158148,5809.5,103500,Working,Single / not married,1
10.42.0.151-10.42.0.1-58583-53-17,101966,45,1440,Cash loans,F,112500,180000,17662.5,180000,Commercial associate,Single / not married,0
172.217.12.142-10.42.0.151-443-59550-6,101967,38,1440,Cash loans,F,202500,1321020,35424,1125000,Pensioner,Widow,1
10.42.0.211-69.147.82.61-34480-443-6,101968,38,1440,Cash loans,M,247500,1237500,83034,1237500,Commercial associate,Separated,0
10.42.0.211-103.235.46.211-59445-443-6,101969,35,1926,Cash loans,F,121500,448056,21919.5,315000,Working,Married,1
10.42.0.211-123.125.29.138-50107-80-6,101970,35,1590,Cash loans,M,315000,661702.5,48280.5,598500,Working,Single / not married,0
8.8.8.8-10.42.0.42-53-18265-17,101972,29,1040,Revolving loans,M,315000,270000,13500,270000,Commercial associate,Married,0
172.217.12.174-10.42.0.151-443-40402-6,101973,38,1090,Cash loans,F,90000,180000,8752.5,180000,Working,Married,1
172.217.12.194-10.42.0.211-443-42921-6,101974,24,1596,Cash loans,F,157500,715765.5,68089.5,688500,Pensioner,Married,0
172.217.11.42-10.42.0.42-443-40995-6,101975,28,1190,Cash loans,F,112500,808650,31464,675000,Commercial associate,Married,0
172.217.10.238-10.42.0.151-443-32892-6,101977,33,3525,Cash loans,F,135000,755190,33394.5,675000,Pensioner,Married,1
172.217.12.138-10.42.0.211-443-41693-6,101978,29,2120,Cash loans,M,112500,349609.5,21253.5,265500,Working,Married,0
10.42.0.211-23.21.51.186-56130-443-6,101979,33,1040,Revolving loans,F,67500,180000,9000,180000,Commercial associate,Married,1
172.217.10.142-10.42.0.151-443-38828-6,101980,25,1040,Cash loans,F,135000,508495.5,26091,454500,State servant,Married,1
172.217.9.238-10.42.0.151-443-40999-6,101981,40,2530,Cash loans,M,450000,539100,29376,450000,Working,Civil marriage,0
10.42.0.211-31.13.80.8-34682-443-6,101982,28,2912,Cash loans,M,315000,965340,99045,900000,State servant,Single / not married,1
172.217.10.110-10.42.0.151-443-58958-6,101983,28,3140,Cash loans,M,76500,119925,13657.5,112500,Working,Single / not married,1
10.42.0.1-10.42.0.42-53-63565-17,101984,23,3910,Cash loans,F,112500,521280,31630.5,450000,Working,Married,1
172.217.9.234-10.42.0.151-443-43027-6,101985,32,1127,Cash loans,M,306000,881055,40954.5,787500,Working,Married,0
10.42.0.42-64.71.142.110-44099-443-6,101986,28,640,Cash loans,M,135000,808650,31333.5,675000,Commercial associate,Married,1
10.42.0.211-23.34.19.143-60340-80-6,101987,25,433,Cash loans,F,135000,381528,25627.5,315000,Commercial associate,Single / not married,0
172.217.10.226-10.42.0.211-443-60310-6,101988,40,1090,Cash loans,F,135000,808650,24732,675000,Working,Civil marriage,0
172.217.3.99-10.42.0.151-80-45883-6,101989,41,1050,Cash loans,M,67500,148500,9621,148500,Pensioner,Civil marriage,0
172.217.12.174-10.42.0.42-443-56203-6,101990,30,2130,Cash loans,M,292500,640080,31261.5,450000,Commercial associate,Single / not married,0
10.42.0.211-106.11.14.99-42649-443-6,101991,34,166,Cash loans,F,189000,1133748,33147,990000,State servant,Single / not married,1
172.217.10.74-10.42.0.211-443-58156-6,101992,29,1250,Cash loans,M,225000,1257430.5,36895.5,1098000,Working,Civil marriage,1
151.101.1.140-10.42.0.42-80-36385-6,101993,26,250,Cash loans,M,121500,675000,21775.5,675000,Working,Married,0
216.58.219.238-10.42.0.42-443-58178-6,101994,34,250,Cash loans,F,180000,733315.5,69754.5,679500,Commercial associate,Married,0
216.58.217.68-10.42.0.42-443-45085-6,101995,35,250,Cash loans,F,189000,808650,21460.5,675000,Commercial associate,Married,1
198.11.136.24-10.42.0.151-443-47152-6,101996,28,450,Cash loans,F,247500,2250000,59485.5,2250000,Commercial associate,Separated,1
172.217.12.163-10.42.0.211-80-56357-6,101997,27,205,Cash loans,F,225000,728460,57685.5,675000,Commercial associate,Single / not married,0
180.76.174.197-10.42.0.211-80-52219-6,101998,42,7100,Revolving loans,M,171000,180000,9000,180000,Working,Single / not married,1
172.217.6.238-10.42.0.151-443-47364-6,101999,56,1401,Cash loans,F,76500,284400,19003.5,225000,Working,Married,0
10.42.0.211-119.146.74.49-49211-443-6,102000,40,2739,Revolving loans,F,112500,202500,10125,202500,Pensioner,Married,0
151.101.1.140-10.42.0.151-443-33975-6,102001,48,640,Cash loans,F,99000,808650,26217,675000,Working,Married,0
10.42.0.42-64.71.142.95-60947-443-6,102003,24,1350,Cash loans,M,126000,835380,40320,675000,Working,Single / not married,0
10.42.0.42-14.17.42.57-38693-80-6,102004,32,1185,Cash loans,F,135000,202500,20025,202500,Working,Married,1
10.42.0.211-10.42.0.1-23365-53-17,102006,26,5398,Cash loans,F,112500,254700,16713,225000,Working,Civil marriage,0
10.42.0.211-23.194.141.191-39216-443-6,102008,34,3454,Cash loans,F,90000,269550,11871,225000,Working,Separated,0
172.217.10.14-10.42.0.151-443-46553-6,102009,31,1305,Cash loans,F,202500,755190,36328.5,675000,Working,Married,1
172.217.7.14-10.42.0.211-443-57050-6,102010,26,4780,Revolving loans,F,180000,360000,18000,360000,Working,Married,1
203.205.158.63-10.42.0.211-80-35401-6,102011,50,1375,Cash loans,F,135000,900000,48825,900000,Commercial associate,Married,1
180.149.153.234-10.42.0.211-80-50219-6,102012,40,8718,Cash loans,F,157500,540000,17977.5,540000,State servant,Separated,0
8.0.6.4-8.6.0.1-0-0-0,102013,34,1190,Cash loans,F,112500,592560,40086,450000,Working,Married,0
10.42.0.151-10.42.0.1-21792-53-17,102014,40,1190,Cash loans,M,135000,867951,25506,724500,Commercial associate,Married,0
172.217.12.174-10.42.0.151-443-38535-6,102015,26,23726,Cash loans,F,1935000,269550,10534.5,225000,Pensioner,Married,1
10.42.0.211-10.42.0.1-55063-53-17,102016,32,1190,Cash loans,F,121500,675000,32602.5,675000,Working,Married,0
10.42.0.211-10.42.0.1-29888-53-17,102018,28,1000,Cash loans,M,157500,718749,42930,666000,Commercial associate,Married,1
203.130.53.126-10.42.0.211-80-60798-6,102020,39,2022,Cash loans,F,81000,755190,36459,675000,Working,Married,0
10.42.0.211-120.76.223.181-35155-83-6,102021,23,1500,Cash loans,F,157500,1104997.5,36648,990000,Working,Married,1
174.36.210.55-10.42.0.151-5222-38031-6,102022,32,4010,Cash loans,F,135000,1546020,42642,1350000,Working,Married,0
10.42.0.211-40.79.74.185-43990-443-6,102023,28,1270,Cash loans,F,135000,1125000,33025.5,1125000,Pensioner,Separated,1
182.22.120.247-10.42.0.42-443-54504-6,102024,39,1170,Cash loans,M,130500,292500,18022.5,292500,Working,Married,1
203.130.53.126-10.42.0.211-80-44603-6,102025,24,3573,Cash loans,M,135000,117162,12748.5,103500,Working,Single / not married,1
182.22.24.124-10.42.0.42-443-45915-6,102026,46,-566,Cash loans,F,135000,343800,16852.5,225000,Working,Civil marriage,0
182.22.55.189-10.42.0.211-80-46408-6,102027,31,0,Cash loans,F,76500,130500,12843,130500,Commercial associate,Married,0
192.229.163.180-10.42.0.42-443-35306-6,102028,29,1490,Cash loans,F,126000,450000,30204,450000,Commercial associate,Married,1
10.42.0.211-123.151.79.150-51988-80-6,102030,25,5050,Cash loans,F,67500,545040,20677.5,450000,State servant,Married,0
10.42.0.42-47.89.69.217-32814-443-6,102031,22,1260,Cash loans,F,135000,808650,24732,675000,Working,Civil marriage,1
239.255.255.250-10.42.0.1-1900-40745-17,102032,29,1090,Cash loans,M,225000,291384,20853,270000,State servant,Married,1
10.42.0.211-10.42.0.1-12552-53-17,102033,36,1460,Cash loans,M,63000,225000,11074.5,225000,Pensioner,Single / not married,1
10.42.0.211-10.42.0.1-51578-53-17,102034,30,1680,Cash loans,F,180000,1006920,45499.5,900000,Commercial associate,Married,0
203.205.158.61-10.42.0.151-80-40871-6,102035,30,3079,Cash loans,F,67500,792162,38241,630000,Working,Married,1
10.42.0.151-10.42.0.1-3963-53-17,102036,40,1570,Cash loans,F,135000,1006920,40063.5,900000,Working,Married,1
172.217.11.46-10.42.0.151-443-35562-6,102037,29,433,Cash loans,M,90000,298728,14499,202500,Pensioner,Civil marriage,1
172.217.10.36-10.42.0.211-443-51644-6,102038,58,1090,Revolving loans,F,337500,900000,45000,900000,Working,Civil marriage,0
10.42.0.211-10.42.0.1-39002-53-17,102039,31,9500,Cash loans,F,360000,539100,26064,450000,Working,Married,1
216.58.217.68-10.42.0.211-443-52280-6,102040,41,8280,Cash loans,F,112500,323388,21739.5,292500,Working,Married,0
10.42.0.42-23.217.155.120-58775-80-6,102041,52,1120,Revolving loans,F,315000,675000,33750,675000,Commercial associate,Married,1
10.42.0.211-104.192.110.245-38575-443-6,102042,27,4500,Cash loans,M,225000,900000,26446.5,900000,Working,Separated,0
172.217.12.163-10.42.0.42-443-47734-6,102043,29,1080,Cash loans,F,180000,917172,29718,657000,Working,Civil marriage,1
